,x,y,t,torque,steering_angle,long_acc,long_vel,lat_acc,lat_vel,yaw_angle,yaw_rate,slip_angle_f,slip_angle_r,norm_load_f,norm_load_r,slip_angle_est_f,slip_angle_est_r,lat_for_f, lat_for_r,track_progress,error
3336,1.2790000000000001,0.139941,3.3360000000000003,-0.791955,0.0,-0.00408646,0.101007,1.3470299999999998e-38,-1.62326e-40,0.0672405,2.28595e-51,1.74037e-39,1.74037e-39,6339.14,6338.35,1.5252399999999998e-39,1.52543e-39,8.701839999999999e-36,8.701839999999999e-36,1.25814,0.366845
3337,1.2791,0.139948,3.3369999999999997,-0.791955,0.0,-0.00408646,0.101003,1.24387e-38,-1.4988799999999998e-40,0.0672405,2.0862399999999997e-51,1.60708e-39,1.60708e-39,6339.14,6338.35,1.4084300000000001e-39,1.4085999999999996e-39,8.035389999999998e-36,8.035389999999998e-36,1.25814,0.366845
3338,1.2792,0.139954,3.338,-0.785555,0.0,-0.00405343,0.100999,1.1485999999999998e-38,-1.38402e-40,0.0672405,1.90189e-51,1.48399e-39,1.48399e-39,6339.14,6338.35,1.3005599999999997e-39,1.3007199999999999e-39,7.41996e-36,7.41996e-36,1.25814,0.366845
3339,1.2793,0.139961,3.339,-0.785555,0.0,-0.00405343,0.100995,1.0606299999999998e-38,-1.2779499999999999e-40,0.0672405,1.7357299999999999e-51,1.37033e-39,1.37033e-39,6339.14,6338.35,1.2009399999999998e-39,1.20109e-39,6.851639999999999e-36,6.851639999999999e-36,1.25814,0.366845
3340,1.2794,0.139968,3.34,-0.779205,0.0,-0.00402067,0.100991,9.79385e-39,-1.18002e-40,0.0672405,1.58236e-51,1.26536e-39,1.26536e-39,6339.14,6338.36,1.1089499999999999e-39,1.1090899999999999e-39,6.32682e-36,6.32682e-36,1.25814,0.366845
3341,1.2795,0.139975,3.341,-0.779205,0.0,-0.00402067,0.10098700000000001,9.043639999999999e-39,-1.0895799999999999e-40,0.0672405,1.4441199999999998e-51,1.1684399999999999e-39,1.1684399999999999e-39,6339.14,6338.36,1.02401e-39,1.02413e-39,5.842189999999999e-36,5.842189999999999e-36,1.25814,0.366845
3342,1.2796,0.139982,3.342,-0.772908,0.0,-0.00398817,0.100983,8.35086e-39,-1.00607e-40,0.0672405,1.31652e-51,1.07893e-39,1.07893e-39,6339.13,6338.36,9.45566e-40,9.45681e-40,5.394659999999999e-36,5.394659999999999e-36,1.25814,0.366845
3343,1.2797,0.139988,3.343,-0.772908,0.0,-0.00398817,0.100979,7.711129999999999e-39,-9.2896e-41,0.0672405,1.2015100000000001e-51,9.96278e-40,9.96278e-40,6339.13,6338.36,8.731289999999999e-40,8.73236e-40,4.98139e-36,4.98139e-36,1.25914,0.36701300000000003
3344,1.2798,0.139995,3.344,-0.7666609999999999,0.0,-0.00395594,0.100975,7.12039e-39,-8.577559999999999e-41,0.0672405,1.0953499999999998e-51,9.199539999999999e-40,9.199539999999999e-40,6339.13,6338.36,8.06239e-40,8.063369999999999e-40,4.5997699999999994e-36,4.5997699999999994e-36,1.25914,0.36701300000000003
3345,1.27991,0.140002,3.345,-0.7666609999999999,0.0,-0.00395594,0.100971,6.57487e-39,-7.92007e-41,0.0672405,9.996569999999999e-52,8.49474e-40,8.49474e-40,6339.13,6338.36,7.44471e-40,7.44561e-40,4.2473699999999994e-36,4.2473699999999994e-36,1.25914,0.36701300000000003
3346,1.28001,0.140009,3.346,-0.760464,0.0,-0.00392396,0.100967,6.07113e-39,-7.31296e-41,0.0672405,9.113269999999999e-52,7.843909999999999e-40,7.843909999999999e-40,6339.13,6338.37,6.8743299999999995e-40,6.8751599999999995e-40,3.92195e-36,3.92195e-36,1.25914,0.36701300000000003
3347,1.28011,0.140016,3.347,-0.760464,0.0,-0.00392396,0.100963,5.60597e-39,-6.752359999999999e-41,0.0672405,8.317129999999998e-52,7.242909999999999e-40,7.242909999999999e-40,6339.13,6338.37,6.34763e-40,6.348389999999999e-40,3.6214599999999996e-36,3.6214599999999996e-36,1.25914,0.36701300000000003
3348,1.28021,0.140022,3.3480000000000003,-0.754318,0.0,-0.00389225,0.10095900000000001,5.176429999999999e-39,-6.23472e-41,0.0672405,7.58222e-52,6.687939999999999e-40,6.687939999999999e-40,6339.12,6338.37,5.861259999999999e-40,5.8619599999999994e-40,3.343969999999999e-36,3.343969999999999e-36,1.25914,0.36701300000000003
3349,1.28031,0.140029,3.3489999999999998,-0.754318,0.0,-0.00389225,0.10095499999999999,4.7797800000000005e-39,-5.75674e-41,0.0672405,6.919830000000001e-52,6.17548e-40,6.17548e-40,6339.12,6338.37,5.41214e-40,5.41278e-40,3.08774e-36,3.08774e-36,1.25914,0.36701300000000003
3350,1.28041,0.140036,3.35,-0.748221,0.0,-0.00386079,0.100952,4.41351e-39,-5.31539e-41,0.0672405,6.308369999999999e-52,5.7022599999999994e-40,5.7022599999999994e-40,6339.12,6338.37,4.99742e-40,4.99801e-40,2.8511299999999997e-36,2.8511299999999997e-36,1.25914,0.36701300000000003
3351,1.28051,0.140043,3.3510000000000004,-0.748221,0.0,-0.00386079,0.100948,4.0752999999999994e-39,-4.907859999999999e-41,0.0672405,5.75724e-52,5.26529e-40,5.26529e-40,6339.12,6338.37,4.61446e-40,4.6149999999999995e-40,2.6326400000000002e-36,2.6326400000000002e-36,1.25914,0.36701300000000003
3352,1.28061,0.140049,3.352,-0.742174,0.0,-0.00382959,0.100944,3.762989999999999e-39,-4.5315600000000005e-41,0.0672405,5.2485e-52,4.86178e-40,4.86178e-40,6339.12,6338.37,4.26083e-40,4.26133e-40,2.4308900000000002e-36,2.4308900000000002e-36,1.25914,0.36701300000000003
3353,1.28071,0.14005599999999999,3.353,-0.742174,0.0,-0.00382959,0.10094,3.4746e-39,-4.1841000000000005e-41,0.0672405,4.7899500000000005e-52,4.4891899999999994e-40,4.4891899999999994e-40,6339.12,6338.37,3.9342900000000006e-40,3.93475e-40,2.24459e-36,2.24459e-36,1.25914,0.36701300000000003
3354,1.28081,0.14006300000000002,3.3539999999999996,-0.736176,0.0,-0.00379864,0.100936,3.20831e-39,-3.8632699999999995e-41,0.0672405,4.3666599999999995e-52,4.1451299999999996e-40,4.1451299999999996e-40,6339.11,6338.38,3.6327699999999995e-40,3.6331900000000004e-40,2.0725699999999998e-36,2.0725699999999998e-36,1.26023,0.367198
3355,1.28091,0.14007,3.355,-0.736176,0.0,-0.00379864,0.10093200000000001,2.9624099999999995e-39,-3.5670299999999995e-41,0.0672405,3.9851499999999995e-52,3.82743e-40,3.82743e-40,6339.11,6338.38,3.35434e-40,3.3547300000000003e-40,1.91372e-36,1.91372e-36,1.26023,0.367198
3356,1.28101,0.140077,3.3560000000000003,-0.730226,0.0,-0.00376793,0.10092899999999999,2.73535e-39,-3.29349e-41,0.0672405,3.632969999999999e-52,3.5340699999999992e-40,3.5340699999999992e-40,6339.11,6338.38,3.09724e-40,3.0975999999999997e-40,1.76704e-36,1.76704e-36,1.26023,0.367198
3357,1.28111,0.14008299999999999,3.3569999999999998,-0.730226,0.0,-0.00376793,0.100925,2.52569e-39,-3.0409200000000003e-41,0.0672405,3.3155499999999995e-52,3.2631900000000005e-40,3.2631900000000005e-40,6339.11,6338.38,2.85984e-40,2.86017e-40,1.6315899999999998e-36,1.6315899999999998e-36,1.26023,0.367198
3358,1.28121,0.14009000000000002,3.358,-0.724324,0.0,-0.00373748,0.100921,2.33209e-39,-2.80771e-41,0.0672405,3.0225400000000002e-52,3.0130599999999995e-40,3.0130599999999995e-40,6339.11,6338.38,2.6406200000000002e-40,2.64092e-40,1.50653e-36,1.50653e-36,1.26023,0.367198
3359,1.28132,0.140097,3.359,-0.724324,0.0,-0.00373748,0.10091699999999999,2.15332e-39,-2.59238e-41,0.0672405,2.7584400000000003e-52,2.78209e-40,2.78209e-40,6339.11,6338.38,2.4382000000000003e-40,2.43848e-40,1.3910399999999999e-36,1.3910399999999999e-36,1.26023,0.367198
3360,1.28142,0.140104,3.36,-0.7184689999999999,0.0,-0.00370727,0.100914,1.98825e-39,-2.3935599999999996e-41,0.0672405,2.5146400000000002e-52,2.56882e-40,2.56882e-40,6339.11,6338.39,2.2513e-40,2.25155e-40,1.2844099999999999e-36,1.2844099999999999e-36,1.26023,0.367198
3361,1.28152,0.14010999999999998,3.361,-0.7184689999999999,0.0,-0.00370727,0.10091,1.83582e-39,-2.2099699999999994e-41,0.0672405,2.29491e-52,2.37189e-40,2.37189e-40,6339.11,6338.39,2.07871e-40,2.07894e-40,1.18594e-36,1.18594e-36,1.26023,0.367198
3362,1.28162,0.14011700000000002,3.362,-0.712662,0.0,-0.00367731,0.100906,1.69508e-39,-2.04047e-41,0.0672405,2.09207e-52,2.1900499999999997e-40,2.1900499999999997e-40,6339.1,6338.39,1.91934e-40,1.91956e-40,1.0950200000000001e-36,1.0950200000000001e-36,1.26023,0.367198
3363,1.28172,0.140124,3.363,-0.712662,0.0,-0.00367731,0.10090299999999999,1.5651199999999997e-39,-1.8839499999999998e-41,0.0672405,1.9092499999999997e-52,2.02214e-40,2.02214e-40,6339.1,6338.39,1.77219e-40,1.77239e-40,1.01107e-36,1.01107e-36,1.26023,0.367198
3364,1.2818200000000002,0.140131,3.364,-0.706902,0.0,-0.00364759,0.100899,1.4451199999999998e-39,-1.73944e-41,0.0672405,1.7404999999999997e-52,1.8670999999999997e-40,1.8670999999999997e-40,6339.1,6338.39,1.63632e-40,1.6365e-40,9.3355e-37,9.3355e-37,1.2612299999999999,0.36736599999999997
3365,1.2819200000000002,0.140138,3.365,-0.706902,0.0,-0.00364759,0.100895,1.33432e-39,-1.6060099999999997e-41,0.0672405,1.5883899999999998e-52,1.7239400000000001e-40,1.7239400000000001e-40,6339.1,6338.39,1.51086e-40,1.5110200000000002e-40,8.619719999999998e-37,8.619719999999998e-37,1.2612299999999999,0.36736599999999997
3366,1.2820200000000002,0.14014400000000002,3.366,-0.7011890000000001,0.0,-0.00361811,0.100892,1.2320099999999998e-39,-1.4828099999999999e-41,0.0672405,1.44799e-52,1.5917600000000002e-40,1.5917600000000002e-40,6339.1,6338.4,1.39501e-40,1.39516e-40,7.95879e-37,7.95879e-37,1.2612299999999999,0.36736599999999997
3367,1.2821200000000001,0.140151,3.367,-0.7011890000000001,0.0,-0.00361811,0.100888,1.13754e-39,-1.3690499999999999e-41,0.0672405,1.32144e-52,1.4697e-40,1.4697e-40,6339.1,6338.4,1.28804e-40,1.2881799999999997e-40,7.348509999999999e-37,7.348509999999999e-37,1.2612299999999999,0.36736599999999997
3368,1.2822200000000001,0.140158,3.3680000000000003,-0.695522,0.0,-0.00358886,0.100884,1.0503099999999999e-39,-1.26402e-41,0.0672405,1.2046299999999998e-52,1.3569999999999998e-40,1.3569999999999998e-40,6339.09,6338.4,1.18927e-40,1.1894e-40,6.78501e-37,6.78501e-37,1.2612299999999999,0.36736599999999997
3369,1.2823200000000001,0.140165,3.3689999999999998,-0.695522,0.0,-0.00358886,0.100881,9.69768e-40,-1.1670499999999997e-41,0.0672405,1.09935e-52,1.2529399999999999e-40,1.2529399999999999e-40,6339.09,6338.4,1.09807e-40,1.0981899999999999e-40,6.2646999999999995e-37,6.2646999999999995e-37,1.2612299999999999,0.36736599999999997
3370,1.2824200000000001,0.140171,3.37,-0.6899,0.0,-0.00355986,0.100877,8.953989999999998e-40,-1.0775099999999999e-41,0.0672405,1.00216e-52,1.1568499999999997e-40,1.1568499999999997e-40,6339.09,6338.4,1.01386e-40,1.01397e-40,5.7842799999999994e-37,5.7842799999999994e-37,1.2612299999999999,0.36736599999999997
3371,1.28252,0.140178,3.3710000000000004,-0.6899,0.0,-0.00355986,0.100874,8.2673e-40,-9.948330000000001e-42,0.0672405,9.145669999999998e-53,1.0681299999999998e-40,1.0681299999999998e-40,6339.09,6338.4,9.36109e-41,9.36211e-41,5.340669999999999e-37,5.340669999999999e-37,1.2612299999999999,0.36736599999999997
3372,1.28262,0.140185,3.372,-0.6843239999999999,0.0,-0.00353109,0.10087,7.63325e-40,-9.184999999999999e-42,0.0672405,8.337109999999999e-53,9.86216e-41,9.86216e-41,6339.09,6338.4,8.64316e-41,8.644089999999999e-41,4.93108e-37,4.93108e-37,1.2612299999999999,0.36736599999999997
3373,1.28272,0.140192,3.373,-0.6843239999999999,0.0,-0.00353109,0.100867,7.047799999999999e-40,-8.480219999999999e-42,0.0672405,7.60839e-53,9.105759999999999e-41,9.105759999999999e-41,6339.09,6338.4,7.980259999999999e-41,7.98112e-41,4.55288e-37,4.55288e-37,1.2621200000000001,0.367517
3374,1.28283,0.140199,3.3739999999999997,-0.678793,0.0,-0.00350255,0.100863,6.50724e-40,-7.8295e-42,0.0672405,6.935699999999998e-53,8.407360000000001e-41,8.407360000000001e-41,6339.09,6338.41,7.36818e-41,7.368969999999999e-41,4.20368e-37,4.20368e-37,1.2621200000000001,0.367517
3375,1.28293,0.140205,3.375,-0.678793,0.0,-0.00350255,0.10086,6.0081200000000005e-40,-7.228689999999999e-42,0.0672405,6.32943e-53,7.762489999999999e-41,7.762489999999999e-41,6339.09,6338.41,6.80303e-41,6.80375e-41,3.88125e-37,3.88125e-37,1.2621200000000001,0.367517
3376,1.28303,0.14021199999999998,3.3760000000000003,-0.673307,0.0,-0.00347424,0.100856,5.54727e-40,-6.673960000000001e-42,0.0672405,5.7698e-53,7.167069999999999e-41,7.167069999999999e-41,6339.08,6338.41,6.281199999999999e-41,6.281869999999999e-41,3.58354e-37,3.58354e-37,1.2621200000000001,0.367517
3377,1.2831299999999999,0.140219,3.377,-0.673307,0.0,-0.00347424,0.100853,5.121749999999999e-40,-6.161789999999999e-42,0.0672405,5.26541e-53,6.6173e-41,6.6173e-41,6339.08,6338.41,5.79939e-41,5.8e-41,3.30865e-37,3.30865e-37,1.2621200000000001,0.367517
3378,1.2832299999999999,0.140226,3.378,-0.6678649999999999,0.0,-0.00344616,0.100849,4.728859999999999e-40,-5.6888999999999993e-42,0.0672405,4.79984e-53,6.10968e-41,6.10968e-41,6339.08,6338.41,5.354509999999999e-41,5.355079999999999e-41,3.05484e-37,3.05484e-37,1.2621200000000001,0.367517
3379,1.2833299999999999,0.140232,3.3789999999999996,-0.6678649999999999,0.0,-0.00344616,0.100846,4.366089999999999e-40,-5.2522900000000004e-42,0.0672405,4.38022e-53,5.64099e-41,5.64099e-41,6339.08,6338.41,4.94375e-41,4.94427e-41,2.8205e-37,2.8205e-37,1.2621200000000001,0.367517
3380,1.2834299999999998,0.140239,3.38,-0.662467,0.0,-0.0034183,0.100842,4.03114e-40,-4.84918e-42,0.0672405,3.9928799999999997e-53,5.20824e-41,5.20824e-41,6339.08,6338.41,4.5644899999999997e-41,4.5649699999999997e-41,2.6041199999999997e-37,2.6041199999999997e-37,1.2621200000000001,0.367517
3381,1.2835299999999998,0.140246,3.3810000000000002,-0.662467,0.0,-0.0034183,0.100839,3.7218799999999996e-40,-4.47699e-42,0.0672405,3.6437899999999994e-53,4.80867e-41,4.80867e-41,6339.08,6338.41,4.2143100000000006e-41,4.21475e-41,2.40433e-37,2.40433e-37,1.2621200000000001,0.367517
3382,1.2836299999999998,0.140253,3.3819999999999997,-0.6571130000000001,0.0,-0.00339068,0.100836,3.43633e-40,-4.1333599999999996e-42,0.0672405,3.32156e-53,4.4397399999999993e-41,4.4397399999999993e-41,6339.07,6338.42,3.89098e-41,3.8913799999999993e-41,2.2198699999999998e-37,2.2198699999999998e-37,1.2621200000000001,0.367517
3383,1.28373,0.14026,3.383,-0.6571130000000001,0.0,-0.00339068,0.100832,3.17268e-40,-3.81609e-42,0.0672405,3.0311499999999996e-53,4.0991000000000004e-41,4.0991000000000004e-41,6339.07,6338.42,3.5924499999999995e-41,3.59282e-41,2.04955e-37,2.04955e-37,1.2621200000000001,0.367517
3384,1.28383,0.140266,3.384,-0.651802,0.0,-0.00336327,0.100829,2.92925e-40,-3.523159999999999e-42,0.0672405,2.7630899999999996e-53,3.7845899999999995e-41,3.7845899999999995e-41,6339.07,6338.42,3.3168099999999996e-41,3.3171499999999997e-41,1.8922999999999997e-37,1.8922999999999997e-37,1.26312,0.367685
3385,1.28393,0.140273,3.385,-0.651802,0.0,-0.00336327,0.100826,2.7044900000000002e-40,-3.2527099999999996e-42,0.0672405,2.52149e-53,3.4942e-41,3.4942e-41,6339.07,6338.42,3.0623099999999996e-41,3.06263e-41,1.7470999999999999e-37,1.7470999999999999e-37,1.26312,0.367685
3386,1.28403,0.14028,3.386,-0.646534,0.0,-0.00333609,0.10082200000000001,2.49697e-40,-3.00302e-42,0.0672405,2.29848e-53,3.22608e-41,3.22608e-41,6339.07,6338.42,2.82734e-41,2.82762e-41,1.61304e-37,1.61304e-37,1.26312,0.367685
3387,1.28413,0.140287,3.387,-0.646534,0.0,-0.00333609,0.100819,2.3053599999999996e-40,-2.7724799999999996e-42,0.0672405,2.0975000000000003e-53,2.9785300000000004e-41,2.9785300000000004e-41,6339.07,6338.42,2.6103799999999997e-41,2.6106499999999995e-41,1.4892599999999999e-37,1.4892599999999999e-37,1.26312,0.367685
3388,1.28423,0.140293,3.388,-0.641309,0.0,-0.00330913,0.100816,2.12845e-40,-2.5596399999999998e-42,0.0672405,1.91198e-53,2.7499600000000003e-41,2.7499600000000003e-41,6339.07,6338.43,2.41007e-41,2.41031e-41,1.37498e-37,1.37498e-37,1.26312,0.367685
3389,1.28433,0.1403,3.389,-0.641309,0.0,-0.00330913,0.100812,1.9651199999999997e-40,-2.3631199999999998e-42,0.0672405,1.7447799999999998e-53,2.5389299999999995e-41,2.5389299999999995e-41,6339.07,6338.43,2.2251199999999998e-41,2.22534e-41,1.26946e-37,1.26946e-37,1.26312,0.367685
3390,1.28444,0.140307,3.39,-0.636125,0.0,-0.00328238,0.10080900000000001,1.8143099999999997e-40,-2.1816899999999998e-42,0.0672405,1.5904499999999999e-53,2.34408e-41,2.34408e-41,6339.06,6338.43,2.05436e-41,2.0545599999999998e-41,1.17204e-37,1.17204e-37,1.26312,0.367685
3391,1.28454,0.14031400000000002,3.391,-0.636125,0.0,-0.00328238,0.10080599999999999,1.6750699999999997e-40,-2.01419e-42,0.0672405,1.45136e-53,2.16419e-41,2.16419e-41,6339.06,6338.43,1.89669e-41,1.8968800000000002e-41,1.08209e-37,1.08209e-37,1.26312,0.367685
3392,1.28464,0.140321,3.392,-0.630984,0.0,-0.00325585,0.100802,1.5465100000000001e-40,-1.8595400000000003e-42,0.0672405,1.3229799999999999e-53,1.9980899999999995e-41,1.9980899999999995e-41,6339.06,6338.43,1.75113e-41,1.7513e-41,9.990439999999998e-38,9.990439999999998e-38,1.26312,0.367685
3393,1.28474,0.140327,3.3930000000000002,-0.630984,0.0,-0.00325585,0.100799,1.42781e-40,-1.7167500000000003e-42,0.0672405,1.2072700000000001e-53,1.8447299999999998e-41,1.8447299999999998e-41,6339.06,6338.43,1.61672e-41,1.61689e-41,9.223669999999998e-38,9.223669999999998e-38,1.26312,0.367685
3394,1.28484,0.140334,3.3939999999999997,-0.625884,0.0,-0.00322954,0.100796,1.3182200000000001e-40,-1.58493e-42,0.0672405,1.10047e-53,1.70314e-41,1.70314e-41,6339.06,6338.43,1.4926400000000001e-41,1.4927799999999998e-41,8.51572e-38,8.51572e-38,1.26411,0.367852
3395,1.28494,0.14034100000000002,3.395,-0.625884,0.0,-0.00322954,0.100793,1.21704e-40,-1.4632299999999995e-42,0.0672405,1.00422e-53,1.57242e-41,1.57242e-41,6339.06,6338.43,1.3780699999999998e-41,1.3782e-41,7.86208e-38,7.86208e-38,1.26411,0.367852
3396,1.28504,0.140348,3.3960000000000004,-0.620825,0.0,-0.00320343,0.100789,1.1236200000000002e-40,-1.3508700000000001e-42,0.0672405,9.153810000000001e-54,1.45172e-41,1.45172e-41,6339.06,6338.44,1.27229e-41,1.27241e-41,7.2586e-38,7.2586e-38,1.26411,0.367852
3397,1.28514,0.140354,3.397,-0.620825,0.0,-0.00320343,0.100786,1.03737e-40,-1.24713e-42,0.0672405,8.35316e-54,1.34028e-41,1.34028e-41,6339.06,6338.44,1.17463e-41,1.17474e-41,6.701419999999999e-38,6.701419999999999e-38,1.26411,0.367852
3398,1.28524,0.14036099999999999,3.398,-0.615808,0.0,-0.00317754,0.100783,9.577389999999999e-41,-1.15135e-42,0.0672405,7.61416e-54,1.2374e-41,1.2374e-41,6339.05,6338.44,1.0844599999999999e-41,1.08456e-41,6.187e-38,6.187e-38,1.26411,0.367852
3399,1.28534,0.140368,3.3989999999999996,-0.615808,0.0,-0.00317754,0.10078,8.84217e-41,-1.0629299999999999e-42,0.0672405,6.94813e-54,1.1424100000000002e-41,1.1424100000000002e-41,6339.05,6338.44,1.0012100000000001e-41,1.0013099999999999e-41,5.71204e-38,5.71204e-38,1.26411,0.367852
3400,1.28544,0.140375,3.4,-0.610831,0.0,-0.00315186,0.10077699999999999,8.16337e-41,-9.81299e-43,0.0672405,6.333399999999999e-54,1.0547100000000002e-41,1.0547100000000002e-41,6339.05,6338.44,9.24347e-42,9.24436e-42,5.273540000000001e-38,5.273540000000001e-38,1.26411,0.367852
3401,1.28554,0.140381,3.4010000000000002,-0.610831,0.0,-0.00315186,0.100774,7.536649999999999e-41,-9.05933e-43,0.0672405,5.779379999999999e-54,9.737359999999998e-42,9.737359999999998e-42,6339.05,6338.44,8.533839999999999e-42,8.534659999999999e-42,4.86868e-38,4.86868e-38,1.26411,0.367852
3402,1.28564,0.140388,3.4019999999999997,-0.6058939999999999,0.0,-0.00312639,0.100771,6.958029999999999e-41,-8.363529999999999e-43,0.0672405,5.26802e-54,8.98978e-42,8.98978e-42,6339.05,6338.44,7.878660000000001e-42,7.87942e-42,4.49489e-38,4.49489e-38,1.26411,0.367852
3403,1.2857399999999999,0.140395,3.403,-0.6058939999999999,0.0,-0.00312639,0.100767,6.42382e-41,-7.72114e-43,0.0672405,4.8071599999999996e-54,8.299580000000001e-42,8.299580000000001e-42,6339.05,6338.44,7.273769999999999e-42,7.27446e-42,4.1497900000000004e-38,4.1497900000000004e-38,1.26411,0.367852
3404,1.2858399999999999,0.140402,3.404,-0.600997,0.0,-0.00310112,0.10076399999999999,5.930609999999999e-41,-7.128079999999999e-43,0.0672405,4.3818000000000005e-54,7.66234e-42,7.66234e-42,6339.05,6338.45,6.7153e-42,6.71593e-42,3.8311699999999993e-38,3.8311699999999993e-38,1.2651,0.36801999999999996
3405,1.2859399999999999,0.14040899999999998,3.405,-0.600997,0.0,-0.00310112,0.100761,5.47525e-41,-6.580559999999999e-43,0.0672405,3.99846e-54,7.074019999999999e-42,7.074019999999999e-42,6339.05,6338.45,6.199690000000001e-42,6.200269999999999e-42,3.5370099999999995e-38,3.5370099999999995e-38,1.2651,0.36801999999999996
3406,1.28604,0.140415,3.406,-0.5961390000000001,0.0,-0.00307605,0.100758,5.05483e-41,-6.0750699999999996e-43,0.0672405,3.64465e-54,6.53085e-42,6.53085e-42,6339.04,6338.45,5.72365e-42,5.7241899999999993e-42,3.2654200000000003e-38,3.2654200000000003e-38,1.2651,0.36801999999999996
3407,1.28614,0.140422,3.407,-0.5961390000000001,0.0,-0.00307605,0.100755,4.666689999999999e-41,-5.608409999999999e-43,0.0672405,3.3257800000000004e-54,6.029369999999999e-42,6.029369999999999e-42,6339.04,6338.45,5.28415e-42,5.2846499999999996e-42,3.01468e-38,3.01468e-38,1.2651,0.36801999999999996
3408,1.28625,0.140429,3.408,-0.591321,0.0,-0.00305119,0.100752,4.3083399999999996e-41,-5.17757e-43,0.0672405,3.0314699999999997e-54,5.56638e-42,5.56638e-42,6339.04,6338.45,4.878389999999999e-42,4.87885e-42,2.7831899999999997e-38,2.7831899999999997e-38,1.2651,0.36801999999999996
3409,1.28635,0.14043599999999998,3.409,-0.591321,0.0,-0.00305119,0.100749,3.9774999999999993e-41,-4.77982e-43,0.0672405,2.76624e-54,5.138930000000001e-42,5.138930000000001e-42,6339.04,6338.45,4.503769999999999e-42,4.50419e-42,2.56946e-38,2.56946e-38,1.2651,0.36801999999999996
3410,1.28645,0.140442,3.41,-0.586542,0.0,-0.00302653,0.100746,3.6720499999999997e-41,-4.412619999999999e-43,0.0672405,2.52143e-54,4.744290000000001e-42,4.744290000000001e-42,6339.04,6338.45,4.1579100000000003e-42,4.158299999999999e-42,2.37215e-38,2.37215e-38,1.2651,0.36801999999999996
3411,1.28655,0.140449,3.411,-0.586542,0.0,-0.00302653,0.100743,3.39005e-41,-4.07361e-43,0.0672405,2.3008099999999996e-54,4.37995e-42,4.37995e-42,6339.04,6338.45,3.8386000000000005e-42,3.8389599999999994e-42,2.18997e-38,2.18997e-38,1.2651,0.36801999999999996
3412,1.28665,0.140456,3.412,-0.581801,0.0,-0.00300207,0.10074,3.1296999999999997e-41,-3.7606400000000005e-43,0.0672405,2.09717e-54,4.043569999999999e-42,4.043569999999999e-42,6339.04,6338.45,3.5437999999999995e-42,3.54413e-42,2.0217899999999998e-38,2.0217899999999998e-38,1.2651,0.36801999999999996
3413,1.28675,0.140463,3.4130000000000003,-0.581801,0.0,-0.00300207,0.10073700000000001,2.88934e-41,-3.4717099999999994e-43,0.0672405,1.9136599999999997e-54,3.7330199999999995e-42,3.7330199999999995e-42,6339.04,6338.45,3.27163e-42,3.2719299999999996e-42,1.8665099999999999e-38,1.8665099999999999e-38,1.2651,0.36801999999999996
3414,1.28685,0.140469,3.4139999999999997,-0.577099,0.0,-0.00297781,0.100734,2.6674200000000004e-41,-3.20497e-43,0.0672405,1.74429e-54,3.4463099999999994e-42,3.4463099999999994e-42,6339.03,6338.46,3.0203599999999995e-42,3.02064e-42,1.7231599999999998e-38,1.7231599999999998e-38,1.2661,0.368188
3415,1.28695,0.140476,3.415,-0.577099,0.0,-0.00297781,0.100731,2.4625500000000005e-41,-2.95871e-43,0.0672405,1.59165e-54,3.18162e-42,3.18162e-42,6339.03,6338.46,2.7883799999999995e-42,2.7886299999999997e-42,1.59081e-38,1.59081e-38,1.2661,0.368188
3416,1.28705,0.140483,3.4160000000000004,-0.572434,0.0,-0.00295374,0.100728,2.2734099999999997e-41,-2.73137e-43,0.0672405,1.4507599999999997e-54,2.9372399999999996e-42,2.9372399999999996e-42,6339.03,6338.46,2.5742099999999998e-42,2.5744400000000003e-42,1.46862e-38,1.46862e-38,1.2661,0.368188
3417,1.28715,0.14049,3.417,-0.572434,0.0,-0.00295374,0.100725,2.09878e-41,-2.52149e-43,0.0672405,1.32381e-54,2.7116299999999998e-42,2.7116299999999998e-42,6339.03,6338.46,2.3764799999999998e-42,2.3767e-42,1.35581e-38,1.35581e-38,1.2661,0.368188
3418,1.28725,0.140497,3.418,-0.567808,0.0,-0.00292987,0.100722,1.9375699999999998e-41,-2.32773e-43,0.0672405,1.20663e-54,2.5033399999999998e-42,2.5033399999999998e-42,6339.03,6338.46,2.19394e-42,2.19414e-42,1.25167e-38,1.25167e-38,1.2661,0.368188
3419,1.28735,0.140503,3.4189999999999996,-0.567808,0.0,-0.00292987,0.100719,1.78874e-41,-2.14886e-43,0.0672405,1.10103e-54,2.31105e-42,2.31105e-42,6339.03,6338.46,2.02541e-42,2.0255900000000002e-42,1.1555200000000001e-38,1.1555200000000001e-38,1.2661,0.368188
3420,1.28745,0.14051,3.42,-0.5632189999999999,0.0,-0.00290619,0.100716,1.6513299999999998e-41,-1.98373e-43,0.0672405,1.0035600000000001e-54,2.13352e-42,2.13352e-42,6339.03,6338.46,1.86983e-42,1.86999e-42,1.06676e-38,1.06676e-38,1.2661,0.368188
3421,1.28755,0.140517,3.4210000000000003,-0.5632189999999999,0.0,-0.00290619,0.100713,1.52447e-41,-1.83128e-43,0.0672405,9.15725e-55,1.96962e-42,1.96962e-42,6339.03,6338.46,1.7261900000000002e-42,1.72634e-42,9.848100000000001e-39,9.848100000000001e-39,1.2661,0.368188
